,id,Nome abreviado,Designação,Descrição do Indicador,Área | Subárea | Dimensão,Intervalo Esperado,Intervalo Aceitável,Área clínica,Anos Disponíveis,Intervalo Aceitável 2023,Mínimo Aceitável 2023,Máximo Aceitável 2023,Intervalo Aceitável 2024,Mínimo Aceitável 2024,Máximo Aceitável 2024,Intervalo Esperado 2023,Mínimo Esperado 2023,Máximo Esperado 2023,Intervalo Esperado 2024,Mínimo Esperado 2024,Máximo Esperado 2024,ide,idg,search_indexes,link_sdm,bicsp
368,448,Número UCs atividades específicas sec. cli. V2,Número de unidades de contratualização relacionadas atividades específicas - Secretários Clínicos - V2,"Score que exprime o número de unidades de contratualização relacionadas com vigilância adequada de utentes com hipertensão arterial, Diabetes Mellitus, saúde materna, planeamento familiar, saúde infantil 1º e 2º ano de vida (atividades específicas), calculado para secretários clínicos.
No artigo 29º do
Decreto-Lei 298/2007
na sua redação atual de 22 de Agosto, na sua redação atual (compensação associada às atividades específicas), pode ler-se:
A compensação prevista na alínea a) do nº 4 do artigo anterior e no nº 3 do artigo 38º está associada ao aumento das unidades ponderadas da lista mínima de utentes dos médicos e dos enfermeiros por força das atividades específicas de vigilância a utentes vulneráveis e de risco, segundo orientações técnicas da Direção-Geral da Saúde, nos termos seguintes:
a) A vigilância, em planeamento familiar, de uma mulher em idade fértil, por ano: uma unidade;
(vigente até 2022-11-18)
a) O acompanhamento em saúde sexual e reprodutiva, de uma pessoa em idade fértil ou sexualmente ativa, por ano - uma unidade;
(vigente a partir de 2022-11-19, nos termos da
Lei 22/2022 de 18 de novembro
)
b) A vigilância de uma gravidez: oito unidades;
c) A vigilância de uma criança, no primeiro ano de vida, por ano: sete unidades;
d) A vigilância de uma criança, no segundo ano de vida, por ano: três unidades;
e) A vigilância de uma pessoa diabética, por ano: quatro unidades;
f) A vigilância de uma pessoa hipertensa, por ano: duas unidades.
2. As atividades específicas previstas no número anterior são contratualizadas anualmente e constam da carta de compromisso.
3. Os critérios para atribuição de unidades ponderadas às atividades específicas previstas no nº 1 são definidos pela Direção-Geral da Saúde.?
Assim, as 6 áreas de atividade em análise neste indicador são as seguintes:
• Planeamento familiar (PF);
• Saúde materna (SMAT);
• Saúde infantil - 1º ano de vida (SI1);
• Saúde infantil - 2º ano de vida (SI2);
• Diabetes Mellitus(DM);
• Hipertensão Arterial(HTA).
Os critérios que constam neste indicador foram definidos por um grupo técnico criado por Despacho da Sra. Ministra da Saúde, constituído pela Direção-Geral da Saúde (nos termos previstos no nº 3 do artigo 29º do
Decreto-Lei 298/2007
na sua redação atual, na sua redação atual), pela Administração Central do Sistema de Saúde (ACSS) e pelo Grupo de Apoio às Políticas de Saúde na área dos Cuidados de Saúde Primários (GAPS-CSP).
Estes critérios substituem os que estão definidos no indicador com ID
179
e assentam nos seguintes princípios:
• Foco em resultados em saúde (p.e. internamentos evitáveis e episódios de urgência), valorizando a gestão integrada do percurso dos cidadãos e não centrados na atividade isolada de cada profissão;
• Valorização da acessibilidade real à unidade funcional e resposta à doença aguda (p.e. através do cálculo da percentagem de medicamentos anti-inflamatórios, analgésicos ou antibióticos prescritos na própria unidade funcional de inscrição ou do cálculo da percentagem de fármacos para controlo da Diabetes Mellitus ou da Hipertensão Arterial prescritos na própria unidade funcional);
• Atualização dos critérios segundo as boas práticas reconhecidas cientificamente (p.e. contraceção com estrogénios em fumadoras) e com a aprendizagem que resultou da pandemia;
• Manutenção de um núcleo de critérios obrigatórios em todas as áreas das atividades específicas (critérios a 100%) e introdução de critérios ponderados (0 a 100%) consoante o valor de cada critério para o aumento do nível de saúde e melhoria do desempenho ou eficiência da unidade funcional;
Os critérios que constam neste indicador e as unidades de contratualização que dai resultarem serão calculados a partir do mês de dezembro de 2021, serão monitorizados pelas unidades funcionais ao longo de 2022 e terão tendo eventual aplicabilidade remuneratória nos profissionais das USF modelo B a partir de janeiro de 2023 com base nos cálculos das UC referentes a dezembro de 2022.
Considerando que os critérios definidos são de boa prática clínica, os cálculos são efetuados para todos os tipos de UF com utentes inscritos e não apenas para USF modelo B.
Assim, o cálculo deste indicador passa, de forma resumida, pelas fases seguintes:
Fase 1
- Determinação dos score de acompanhamento adequado para cada uma das 6 áreas das atividades específicas:
Fase 2
- Determinação das Unidades Ponderadas (UP) associadas ao PF (UP_PF) à SMAT (UP_SMAT) à SI1 (UP_SI1), à SI2 (UP_SI2) à DM (UP_DM) e à HTA (UP_HTA)
Fase 3
- Determinação das Unidades Ponderadas Totais (UP_T)
Fase 4
- Determinação do número de secretários clínicos que integram a unidade funcional
Fase 5
- Determinação das unidades de contratualização (UC) para efeitos de suplementos remuneratórios secretários clínicos (UC_SC)",---,---,---,Transversal,"2023, 2024",---,,,---,,,---,,,---,,,False,False,448 numero ucs atividades especificas sec. cli. v2 numero de unidades de contratualizacao relacionadas atividades especificas - secretarios clinicos - v2 transversal ---,https://sdm.min-saude.pt/BI.aspx?id=448,False
369,449,Prop. mulheres 25-60 anos c/ teste HPV 5A,"Proporção de mulheres entre 25-60 anos, com rastreio do cancro do colo do útero efetuado por teste primário (pesquisa de HPV)","Indicador que exprime a proporção de mulheres inscritas e com idades compreendidas no intervalo [25, 61[ anos (sem critérios de exclusão para o rastreio), com rastreio do cancro do colo do útero efetuado com teste primário (pesquisa de ácidos nucleicos, dos serotipos oncogénicos, do vírus do papiloma humano, HPV, em citologia vaginal), realizado nos últimos 5 anos.
Numerador: Contagem de mulheres com rastreio do cancro do colo do útero efetuado usando o teste primário (pesquisa de HPV), nos últimos 5 anos.
Denominador: Contagem de mulheres com [
inscrição ativa
] numa unidade de saúde e com idades compreendidas no intervalo [25-61[ anos, sem critérios de exclusão para a realização do rastreio do cancro do colo do útero.",---,---,---,Rastreio Oncológico,"2023, 2024",---,,,---,,,---,,,---,,,False,False,"449 prop. mulheres 25-60 anos c/ teste hpv 5a proporcao de mulheres entre 25-60 anos, com rastreio do cancro do colo do utero efetuado por teste primario (pesquisa de hpv) rastreio oncologico ---",https://sdm.min-saude.pt/BI.aspx?id=449,False
370,45,Prop. mulheres 25-60 anos c/ rastr. c. colo út.,"Proporção de mulheres entre 25-60 anos, com rastreio do cancro do colo do útero efetuado","Indicador que exprime a proporção entre as mulheres com rastreio do cancro do colo do útero efetuado e as mulheres com idades compreendidas no intervalo [25, 60[ anos.
Numerador: Contagem de mulheres com rastreio do cancro do colo do útero efetuado.
Denominador: Contagem de mulheres com idades compreendidas no intervalo 25-60 anos.",Desempenho | Gestão da Saúde | Saúde da Mulher,"Ano de 2023: [60; 100]
Ano de 2024: [60; 100]","Ano de 2023: [41; 100]
Ano de 2024: [37; 100]",Rastreio Oncológico,"2023, 2024",[41; 100],41.0,100.0,[37; 100],37.0,100.0,[60; 100],60.0,100.0,[60; 100],60.0,100.0,True,True,"45 prop. mulheres 25-60 anos c/ rastr. c. colo ut. proporcao de mulheres entre 25-60 anos, com rastreio do cancro do colo do utero efetuado rastreio oncologico desempenho | gestao da saude | saude da mulher",https://sdm.min-saude.pt/BI.aspx?id=45,True
371,450,"Prop. mulheres [50; 70[ A, c/ mamogr. rastreio","Proporção de mulheres entre 50-69 anos, com rastreio do cancro da mama efetuado por ""mamografia de rastreio"".","Indicador que exprime a proporção de mulheres inscritas e com idades compreendidas no intervalo [50, 70[ anos (sem critérios de exclusão para o rastreio do cancro da mama), com rastreio do cancro da mama efetuado (com mamografia de rastreio).
Numerador: Contagem de mulheres com rastreio do cancro da mama efetuado com mamografia de rastreio, efetuada nos últimos 2 anos.
Denominador: Contagem de mulheres com inscrição ativa numa unidade de saúde e com idades compreendidas no intervalo [50-70[ anos, sem critérios de exclusão para a realização do rastreio do cancro da mama.",---,---,---,Rastreio Oncológico,"2023, 2024",---,,,---,,,---,,,---,,,False,False,"450 prop. mulheres [50; 70[ a, c/ mamogr. rastreio proporcao de mulheres entre 50-69 anos, com rastreio do cancro da mama efetuado por ""mamografia de rastreio"". rastreio oncologico ---",https://sdm.min-saude.pt/BI.aspx?id=450,False
372,451,"Prop. utentes [50; 75[A, c/ rastr. cancro CR PSOF","Proporção de utentes com idade entre [50; 75[ anos, com rastreio de cancro do cólon e reto efetuado por teste primário (pesquisa de sangue oculto nas fezes)","Indicador que exprime a proporção de utentes inscritos com idade compreendida no intervalo [50; 75[ anos (sem critérios de exclusão para o rastreio do cancro do cólon e reto), com rastreio do cancro do cólon e reto efetuado com teste primário (pesquisa de sangue oculto nas fezes), realizado nos últimos 2 anos.
Numerador: Contagem de utentes inscritos com rastreio do cancro do cólon e reto efetuado com teste primário (pesquisa de sangue oculto nas fezes).
Denominador: Contagem de utentes inscritos ativos com idade compreendida no intervalo [50; 75[ anos e sem critérios de exclusão para o rastreio do cancro do cólon e reto.",---,---,---,Rastreio Oncológico,"2023, 2024",---,,,---,,,---,,,---,,,False,False,"451 prop. utentes [50; 75[a, c/ rastr. cancro cr psof proporcao de utentes com idade entre [50; 75[ anos, com rastreio de cancro do colon e reto efetuado por teste primario (pesquisa de sangue oculto nas fezes) rastreio oncologico ---",https://sdm.min-saude.pt/BI.aspx?id=451,False
373,452,Prop. mulheres 25-60 A c/ colpoc. s/ teste HPV+,"Proporção de mulheres entre 25-60 anos, com colpocitologia realizada isoladamente, sem teste HPV positivo prévio","Indicador que exprime a proporção de mulheres inscritas e com idades compreendidas no intervalo [25, 61[ anos (sem critérios de exclusão para o rastreio), com colpocitologia realizada como teste de rastreio primário em detrimento da pesquisa HPV por PCR.
Numerador: Contagem de mulheres com colpocitologia efetuada no período em análise, como teste de rastreio primário em detrimento da pesquisa HPV por PCR.
Denominador: Contagem de mulheres com inscrição ativa numa unidade de saúde e com idades compreendidas no intervalo [25-61[ anos, sem critérios de exclusão para a realização do rastreio do cancro do colo do útero.",---,---,---,Saúde de adultos,"2023, 2024",---,,,---,,,---,,,---,,,False,False,"452 prop. mulheres 25-60 a c/ colpoc. s/ teste hpv+ proporcao de mulheres entre 25-60 anos, com colpocitologia realizada isoladamente, sem teste hpv positivo previo saude de adultos ---",https://sdm.min-saude.pt/BI.aspx?id=452,False
374,453,"Prop. mulheres [50; 70[ A, c/ mamogr. convenc.","Proporção de mulheres entre 50-69 anos, com mamografia realizada no setor convencionado, em 12 meses.","Indicador que exprime a proporção de mulheres inscritas e com idades compreendidas no intervalo [50, 70[ anos (sem critérios de exclusão para o rastreio do cancro da mama), com mamografia requisitada para o setor convencionado, nos últimos 12 meses.
Numerador: Contagem de mulheres com mamografia requisitada para o setor convencionado nos últimos 12 meses.
Denominador: Contagem de mulheres com inscrição ativa numa unidade de saúde e com idades compreendidas no intervalo [50-70[ anos, sem critérios de exclusão para a realização do rastreio do cancro da mama.",---,---,---,Saúde de adultos,"2023, 2024",---,,,---,,,---,,,---,,,False,False,"453 prop. mulheres [50; 70[ a, c/ mamogr. convenc. proporcao de mulheres entre 50-69 anos, com mamografia realizada no setor convencionado, em 12 meses. saude de adultos ---",https://sdm.min-saude.pt/BI.aspx?id=453,False
375,454,"Prop. ut. [50; 75[A, c/ colonosc. e s/ PSOF+","Proporção de utentes com idade entre [50; 75[ anos, com colonoscopia ou retossigmoidoscopia e sem resultado positivo prévio para pesquisa de sangue oculto nas fezes","Indicador que exprime a proporção de utentes inscritos com idade compreendida no intervalo [50; 75[ anos, com colonoscopia ou retosigmoidiscopia sem resultado positivo prévio para pesquisa de sangue oculto nas fezes nos 24 meses prévios.
Numerador: Contagem de utentes com colonoscopia ou retossigmoidoscopia, sem resultado positivo prévio para pesquisa de sangue oculto nas fezes.
Denominador: Contagem de utentes inscritos ativos com idade compreendida no intervalo [50; 75[ anos.",---,---,---,Saúde de adultos,"2023, 2024",---,,,---,,,---,,,---,,,False,False,"454 prop. ut. [50; 75[a, c/ colonosc. e s/ psof+ proporcao de utentes com idade entre [50; 75[ anos, com colonoscopia ou retossigmoidoscopia e sem resultado positivo previo para pesquisa de sangue oculto nas fezes saude de adultos ---",https://sdm.min-saude.pt/BI.aspx?id=454,False
376,455,"Proporção DPOC +18A, c/ vacinação antipneumocócica","Proporção de utentes com DPOC com idade igual ou superior a 18 anos, com esquema vacinal antipneumocócico completo","Indicador que exprime a proporção de utentes com esquema vacinal antipneumocócico completo, entre inscritos com DPOC e idade igual ou superior a 18 anos.
Numerador: Contagem de utentes inscritos com DPOC, idade igual ou superior a 18 anos e esquema vacinal antipneumocócico completo.
Denominador: Contagem de utentes inscritos com DPOC e idade igual ou superior a 18 anos.",Desempenho | Gestão da Doença | Doenças Aparelho Respiratório,"Ano de 2023: [93; 100]
Ano de 2024: [93; 100]","Ano de 2023: [80; 100]
Ano de 2024: [80; 100]",Respiratório,"2023, 2024",[80; 100],80.0,100.0,[80; 100],80.0,100.0,[93; 100],93.0,100.0,[93; 100],93.0,100.0,False,False,"455 proporcao dpoc +18a, c/ vacinacao antipneumococica proporcao de utentes com dpoc com idade igual ou superior a 18 anos, com esquema vacinal antipneumococico completo respiratorio desempenho | gestao da doenca | doencas aparelho respiratorio",https://sdm.min-saude.pt/BI.aspx?id=455,False
377,456,"Proporção asma +18A, c/ vacinação antipneumocócica","Proporção de utentes com asma com idade igual ou superior a 18 anos, com esquema vacinal antipneumocócico completo","Indicador que exprime a proporção de utentes com esquema vacinal antipneumocócico completo, entre inscritos com asma e idade igual ou superior a 18 anos.
Numerador: Contagem de utentes inscritos com asma, idade igual ou superior a 18 anos e esquema vacinal antipneumocócico completo.
Denominador: Contagem de utentes inscritos com asma e idade igual ou superior a 18 anos.",---,---,---,Respiratório,"2023, 2024",---,,,---,,,---,,,---,,,False,False,"456 proporcao asma +18a, c/ vacinacao antipneumococica proporcao de utentes com asma com idade igual ou superior a 18 anos, com esquema vacinal antipneumococico completo respiratorio ---",https://sdm.min-saude.pt/BI.aspx?id=456,False
378,457,Taxa de utilização global de consultas na URAP,Taxa de utilização global de consultas na URAP,"Indicador que exprime a proporção de utentes inscritos que tiveram consulta na URAP do ACES, no período em análise (para cada grupo profissional/especialiadade/área profissional e também globalmente em toda a URAP).
Numerador: Contagem  de utentes inscritos que tiveram consulta na URAP do ACES, nos últimos 12 meses (para cada grupo profissional/especialiadade/área profissional e também globalmente em toda a URAP).
Denominador: Contagem de utentes inscritos.",---,---,---,Transversal,"2023, 2024",---,,,---,,,---,,,---,,,False,False,457 taxa de utilizacao global de consultas na urap taxa de utilizacao global de consultas na urap transversal ---,https://sdm.min-saude.pt/BI.aspx?id=457,False
